TransactionID,Date,ClientID,Industry,ServiceType,ClientRegion,LeadSource,SalesRep,Revenue,Cost,Profit,Year,Month Name,Month Number,Quarter of Year
305,2/1/2025,CL-1297,E-Commerce,Frontend Development,South Africa,Cold Email,Amaka,8413,6246,2167,2025,February,2,Q1
306,2/16/2024,CL-2211,Fintech,Backend Development,Ghana,Instagram,Chika,5507,4660,847,2024,February,2,Q1
307,7/9/2025,CL-4573,Real Estate,Frontend Development,South Africa,Google Ads,,5533,3319.8,2213.2,2025,July,7,Q3
308,1/31/2024,CL-1030,Fintech,Digital Marketing,Usa,Instagram,Amaka,22253,13351.8,8901.2,2024,January,1,Q1
310,3/3/2024,CL-3086,Real Estate,Website Optimization,Kenya,Google Ads,Tosin,3225,1935,1290,2024,March,3,Q1
311,3/2/2024,CL-2086,,Website Optimization,Ghana,Linkedin,,18197,3295,14902,2024,March,3,Q1
312,4/8/2025,CL-2053,Healthtech,,Nigeria,Linkedin,Zainab,11414,6848.4,4565.6,2025,April,4,Q2
313,4/26/2025,CL-4291,Logistics,Digital Marketing,Uk,Referral,Zainab,2055,8675,-6620,2025,April,4,Q2
314,8/20/2024,CL-2247,Logistics,Front-End Development,Nigeria,Google Ads,Tosin,1312,7862,-6550,2024,August,8,Q3
316,11/13/2024,CL-1094,Logistics,Frontend Development,Kenya,Linkedin,Amaka,15961,12882,3079,2024,November,11,Q4
318,5/18/2024,CL-2037,Real Estate,Frontend Development,South Africa,Google Ads,Tosin,11525,4338,7187,2024,May,5,Q2
319,2/22/2024,CL-4476,Edtech,,Nigeria,,Amaka,1573,1655,-82,2024,February,2,Q1
320,5/26/2025,CL-2564,Healthtech,Backend Development,Kenya,Google Ads,Chika,20211,9050,11161,2025,May,5,Q2
321,6/20/2025,CL-2822,,Graphic Design,Ghana,,Chika,9235,5541,3694,2025,June,6,Q2
323,8/8/2024,CL-2860,Logistics,,Uk,Instagram,Zainab,29600,17760,11840,2024,August,8,Q3
324,3/23/2025,CL-2196,,Front-End Development,Kenya,Website,Chika,11105,11582,-477,2025,March,3,Q1
325,11/4/2024,CL-1061,,Seo Services,South Africa,Linkedin,Tosin,22057,7953,14104,2024,November,11,Q4
326,1/5/2024,CL-1968,Fintech,Digital Marketing,Nigeria,Linkedin,Tosin,6675,564,6111,2024,January,1,Q1
327,7/22/2024,CL-2364,Fintech,Digital Marketing,South Africa,Referral,Chika,5669,3401.4,2267.6,2024,July,7,Q3
328,4/3/2024,CL-3478,,Digital Marketing,Ghana,Google Ads,Ridwan,2714,13471,-10757,2024,April,4,Q2
329,10/29/2024,CL-3898,,Website Optimization,Kenya,Linkedin,,8517,5110.2,3406.8,2024,October,10,Q4
330,11/10/2025,CL-4075,Edtech,,Usa,Instagram,Zainab,19514,3657,15857,2025,November,11,Q4
331,2/28/2024,CL-1787,Healthtech,Front-End Development,South Africa,Cold Email,Amaka,1812,1087.2,724.8,2024,February,2,Q1
332,6/10/2024,CL-2624,Logistics,,South Africa,Linkedin,,16169,12035,4134,2024,June,6,Q2
333,9/15/2025,CL-2891,Fintech,Front-End Development,Uk,Linkedin,,11138,5825,5313,2025,September,9,Q3
335,5/3/2025,CL-2866,E-Commerce,Backend Development,Ghana,Linkedin,,24106,7821,16285,2025,May,5,Q2
336,7/24/2025,CL-3129,E-Commerce,Frontend Development,Usa,Linkedin,Zainab,5025,5414,-389,2025,July,7,Q3
337,2/22/2024,CL-4412,Retail,Frontend Development,Kenya,Referral,Ridwan,10438,2245,8193,2024,February,2,Q1
338,3/12/2025,CL-4652,Retail,Website Optimization,Kenya,Referral,Femi,23996,8005,15991,2025,March,3,Q1
339,10/22/2024,CL-4552,,Graphic Design,Kenya,Linkedin,Chika,16244,12525,3719,2024,October,10,Q4
340,6/9/2025,CL-2713,Fintech,Digital Marketing,Kenya,Instagram,Tosin,5866,3331,2535,2025,June,6,Q2
341,9/17/2024,CL-2534,Logistics,Seo Services,Usa,Cold Email,Tosin,2229,1337.4,891.6,2024,September,9,Q3
342,8/20/2024,CL-4330,Edtech,Backend Development,Uk,Google Ads,Ridwan,23144,13885,9259,2024,August,8,Q3
343,11/10/2024,CL-4599,Healthtech,,Nigeria,,Chika,18665,11491,7174,2024,November,11,Q4
344,4/26/2025,,Fintech,Front-End Development,Uk,Linkedin,Femi,8016,6413,1603,2025,April,4,Q2
348,9/10/2025,CL-2707,Real Estate,Graphic Design,South Africa,Instagram,Femi,8176,4905.6,3270.4,2025,September,9,Q3
349,7/10/2024,CL-4686,Healthtech,Frontend Development,Nigeria,Linkedin,,16898,11451,5447,2024,July,7,Q3
350,8/5/2025,CL-1881,,Website Optimization,Ghana,Website,Amaka,2750,883,1867,2025,August,8,Q3
352,12/14/2024,CL-4997,E-Commerce,Website Optimization,Kenya,Cold Email,,8767,4302,4465,2024,December,12,Q4
353,3/10/2025,CL-2700,Healthtech,Graphic Design,,Referral,Zainab,17540,7751,9789,2025,March,3,Q1
354,8/9/2024,CL-2269,Healthtech,Front-End Development,,Linkedin,Amaka,12011,3758,8253,2024,August,8,Q3
355,7/16/2024,CL-2937,Edtech,Website Optimization,Kenya,,Femi,5078,3046.8,2031.2,2024,July,7,Q3
356,5/6/2025,CL-4006,Retail,Graphic Design,Uk,Google Ads,Zainab,17389,6263,11126,2025,May,5,Q2
357,6/4/2024,CL-3778,Retail,Seo Services,South Africa,Referral,Femi,16046,14418,1628,2024,June,6,Q2
358,10/30/2025,CL-3774,Real Estate,Graphic Design,Ghana,Google Ads,Zainab,1128,6494,-5366,2025,October,10,Q4
359,7/5/2024,CL-1081,Logistics,,Uk,,Tosin,10160,6096,4064,2024,July,7,Q3
360,12/6/2024,CL-1049,Edtech,Graphic Design,South Africa,,Amaka,20979,12587.4,8391.6,2024,December,12,Q4
361,12/7/2025,CL-1235,Retail,Backend Development,Nigeria,Linkedin,Amaka,1712,1474,238,2025,December,12,Q4
363,2/27/2024,CL-1741,Real Estate,Graphic Design,Kenya,Instagram,Tosin,6057,12104,-6047,2024,February,2,Q1
364,3/20/2025,CL-1717,Healthtech,Frontend Development,Ghana,Instagram,Zainab,14402,8641.2,5760.8,2025,March,3,Q1
365,11/1/2025,CL-4610,Fintech,Graphic Design,Usa,Referral,,2731,7702,-4971,2025,November,11,Q4
366,2/19/2024,,,Digital Marketing,Uk,Google Ads,Zainab,19376,3367,16009,2024,February,2,Q1
368,12/5/2025,CL-2126,E-Commerce,Website Optimization,Nigeria,Referral,Ridwan,22053,13231.8,8821.2,2025,December,12,Q4
370,4/4/2025,CL-4203,Logistics,Front-End Development,Usa,Cold Email,Ridwan,22057,14169,7888,2025,April,4,Q2
373,9/15/2025,CL-1913,,Front-End Development,South Africa,Cold Email,Tosin,6872,3546,3326,2025,September,9,Q3
374,8/14/2024,CL-2705,,Graphic Design,Nigeria,Google Ads,Amaka,6078,6777,-699,2024,August,8,Q3
375,10/30/2025,CL-1687,Healthtech,Website Optimization,,,Chika,16757,3129,13628,2025,October,10,Q4
377,1/29/2025,CL-3578,Logistics,Graphic Design,,Website,Femi,6839,4103.4,2735.6,2025,January,1,Q1
378,11/11/2025,CL-3402,E-Commerce,Seo Services,Nigeria,Website,Femi,6730,4038,2692,2025,November,11,Q4
379,3/13/2024,CL-1791,Fintech,Backend Development,Nigeria,Google Ads,Tosin,7542,12840,-5298,2024,March,3,Q1
380,10/14/2024,CL-1053,Real Estate,Frontend Development,Kenya,Linkedin,Amaka,11056,6633.6,4422.4,2024,October,10,Q4
381,4/5/2024,CL-3857,Retail,Digital Marketing,South Africa,Referral,Ridwan,17893,10735.8,7157.2,2024,April,4,Q2
382,1/7/2025,CL-2496,,Frontend Development,Uk,Instagram,Chika,29334,7504,21830,2025,January,1,Q1
383,7/10/2025,CL-3322,E-Commerce,,,Google Ads,Ridwan,6327,2308,4019,2025,July,7,Q3
384,7/10/2025,CL-4374,Logistics,Front-End Development,Nigeria,,Femi,25377,4369,21008,2025,July,7,Q3
385,1/31/2025,CL-3474,Healthtech,Front-End Development,Nigeria,Cold Email,Tosin,14869,4142,10727,2025,January,1,Q1
386,12/5/2024,CL-3810,Healthtech,Frontend Development,South Africa,Google Ads,Chika,25523,15313.8,10209.2,2024,December,12,Q4
387,4/18/2024,CL-1641,Fintech,Backend Development,Nigeria,Instagram,Tosin,17827,10696.2,7130.8,2024,April,4,Q2
389,7/22/2024,CL-2641,Retail,Seo Services,Nigeria,Referral,Tosin,18569,6469,12100,2024,July,7,Q3
390,3/13/2024,CL-3743,,Website Optimization,South Africa,Linkedin,Femi,7288,4372.8,2915.2,2024,March,3,Q1
392,2/25/2024,CL-1662,,Website Optimization,Ghana,Linkedin,Amaka,24691,3294,21397,2024,February,2,Q1
393,4/3/2024,CL-2558,E-Commerce,Front-End Development,Nigeria,Referral,Tosin,24793,3045,21748,2024,April,4,Q2
394,12/28/2024,CL-3638,,Front-End Development,South Africa,Website,Ridwan,20338,12770,7568,2024,December,12,Q4
395,12/11/2024,CL-3720,Healthtech,Digital Marketing,South Africa,Cold Email,Tosin,13245,5045,8200,2024,December,12,Q4
397,11/29/2025,CL-1849,Real Estate,Seo Services,South Africa,Instagram,Zainab,15812,9487.2,6324.8,2025,November,11,Q4
398,1/18/2024,CL-4556,Edtech,Front-End Development,Uk,Instagram,Ridwan,2994,6408,-3414,2024,January,1,Q1
399,4/21/2024,CL-2388,Retail,Website Optimization,South Africa,Google Ads,Amaka,24381,14628.6,9752.4,2024,April,4,Q2
400,11/17/2024,CL-4488,Healthtech,Digital Marketing,Usa,Google Ads,Amaka,22016,6270,15746,2024,November,11,Q4
401,6/4/2024,CL-1082,Retail,Seo Services,Ghana,Google Ads,,26120,15672,10448,2024,June,6,Q2
402,1/12/2024,CL-3373,Real Estate,Backend Development,Nigeria,Website,Zainab,4737,2576,2161,2024,January,1,Q1
403,9/3/2024,CL-3089,,Digital Marketing,Kenya,Website,Ridwan,20201,1096,19105,2024,September,9,Q3
404,11/14/2024,CL-3405,Real Estate,Seo Services,Nigeria,Cold Email,Chika,12901,7740.6,5160.4,2024,November,11,Q4
406,4/17/2024,CL-1752,Logistics,Digital Marketing,Usa,Google Ads,Femi,3980,8067,-4087,2024,April,4,Q2
407,4/11/2025,CL-4527,,Front-End Development,Kenya,Google Ads,Chika,12398,12183,215,2025,April,4,Q2
408,12/9/2024,CL-2499,,Graphic Design,Ghana,Instagram,Zainab,19325,5152,14173,2024,December,12,Q4
410,6/25/2024,CL-2313,Retail,Digital Marketing,,,,24084,6643,17441,2024,June,6,Q2
411,7/21/2024,CL-4155,Healthtech,,Uk,Cold Email,Femi,6668,4000.8,2667.2,2024,July,7,Q3
412,7/1/2025,CL-4225,Real Estate,Website Optimization,Uk,Referral,,5191,3114.6,2076.4,2025,July,7,Q3
413,7/1/2025,CL-3424,,Frontend Development,South Africa,Linkedin,Amaka,15695,1473,14222,2025,July,7,Q3
414,6/17/2025,CL-2286,Logistics,Digital Marketing,Ghana,Instagram,Chika,1516,1924,-408,2025,June,6,Q2
415,3/8/2024,CL-4708,E-Commerce,Front-End Development,,Cold Email,Femi,3164,3116,48,2024,March,3,Q1
416,1/6/2024,CL-3460,Healthtech,Seo Services,,Google Ads,,24991,4229,20762,2024,January,1,Q1
417,4/11/2025,CL-1917,E-Commerce,Front-End Development,,Instagram,Ridwan,8223,12703,-4480,2025,April,4,Q2
418,6/6/2025,CL-1655,Logistics,Website Optimization,Usa,Referral,Femi,12201,12846,-645,2025,June,6,Q2
419,6/6/2024,CL-1386,Edtech,Backend Development,Uk,Linkedin,Ridwan,7047,3741,3306,2024,June,6,Q2
420,10/15/2024,CL-1564,,,Ghana,Referral,Chika,20440,5672,14768,2024,October,10,Q4
423,5/30/2025,CL-4199,Edtech,Front-End Development,Ghana,Instagram,Chika,4248,1127,3121,2025,May,5,Q2
424,4/16/2024,CL-1245,Fintech,Front-End Development,Kenya,Website,Tosin,3137,11825,-8688,2024,April,4,Q2
428,8/11/2025,,Edtech,Website Optimization,Ghana,Website,Ridwan,8831,5298.6,3532.4,2025,August,8,Q3
429,5/14/2024,,,Graphic Design,Kenya,Instagram,Tosin,10837,6502.2,4334.8,2024,May,5,Q2
430,5/11/2024,CL-1473,E-Commerce,Digital Marketing,South Africa,Linkedin,,3588,2152.8,1435.2,2024,May,5,Q2
433,3/27/2025,CL-4432,Real Estate,Digital Marketing,Nigeria,Google Ads,Tosin,10049,10384,-335,2025,March,3,Q1
434,2/4/2024,CL-2659,Edtech,,Nigeria,Google Ads,Chika,22740,7706,15034,2024,February,2,Q1
435,9/5/2024,CL-1796,,Digital Marketing,Ghana,Cold Email,,26963,2975,23988,2024,September,9,Q3
436,3/2/2025,CL-3688,Retail,Backend Development,Nigeria,Linkedin,Tosin,9253,5624,3629,2025,March,3,Q1
437,3/14/2025,CL-3352,Retail,Digital Marketing,South Africa,,Femi,19747,14235,5512,2025,March,3,Q1
438,11/29/2024,CL-3083,,Backend Development,South Africa,Instagram,Amaka,10600,13626,-3026,2024,November,11,Q4
439,2/26/2025,CL-1552,,Frontend Development,Nigeria,Linkedin,Chika,9972,5983.2,3988.8,2025,February,2,Q1
440,12/21/2025,CL-1427,Healthtech,Website Optimization,Usa,Linkedin,Amaka,12808,7040,5768,2025,December,12,Q4
441,2/5/2025,CL-3696,Retail,,Usa,Website,Ridwan,23451,11420,12031,2025,February,2,Q1
443,6/12/2024,CL-3171,Real Estate,Website Optimization,Uk,Linkedin,Femi,20705,9443,11262,2024,June,6,Q2
444,6/7/2024,CL-1843,Retail,Digital Marketing,Usa,Website,Ridwan,24496,14697.6,9798.4,2024,June,6,Q2
446,4/4/2025,CL-3402,,,Ghana,Google Ads,Amaka,2916,9902,-6986,2025,April,4,Q2
448,11/30/2025,CL-3644,Edtech,Backend Development,Usa,,Ridwan,17414,8804,8610,2025,November,11,Q4
449,4/17/2025,CL-4655,Healthtech,Front-End Development,Ghana,Website,Ridwan,16105,11783,4322,2025,April,4,Q2
451,1/19/2024,CL-2248,,Seo Services,Usa,Linkedin,Zainab,29757,7277,22480,2024,January,1,Q1
453,4/11/2024,CL-3221,,Seo Services,Nigeria,,Tosin,20018,6783,13235,2024,April,4,Q2
455,1/3/2024,CL-1215,Logistics,Backend Development,Kenya,Google Ads,Femi,9110,5466,3644,2024,January,1,Q1
456,11/6/2025,,Edtech,Digital Marketing,Ghana,Instagram,Zainab,15105,9063,6042,2025,November,11,Q4
457,12/19/2025,CL-3940,,Graphic Design,Ghana,Linkedin,Amaka,9006,13612,-4606,2025,December,12,Q4
458,3/25/2025,CL-2518,Fintech,,South Africa,,Tosin,13638,13663,-25,2025,March,3,Q1
459,5/5/2024,CL-3870,Fintech,Digital Marketing,,Referral,Ridwan,6146,5847,299,2024,May,5,Q2
460,5/3/2024,CL-3595,,Graphic Design,Ghana,Referral,Chika,6040,3624,2416,2024,May,5,Q2
461,12/24/2025,CL-1751,Healthtech,Graphic Design,Ghana,Website,Zainab,13864,11583,2281,2025,December,12,Q4
462,12/14/2025,CL-4160,,,Ghana,,Tosin,23059,13253,9806,2025,December,12,Q4
463,4/5/2024,CL-2011,,Digital Marketing,Usa,,Tosin,14171,3897,10274,2024,April,4,Q2
464,2/1/2024,CL-3864,Healthtech,Seo Services,Nigeria,Cold Email,Ridwan,12162,7297.2,4864.8,2024,February,2,Q1
467,12/17/2024,CL-2826,,Backend Development,,Referral,Amaka,13124,6928,6196,2024,December,12,Q4
469,7/20/2024,CL-3711,,Seo Services,Uk,Google Ads,Tosin,23669,1958,21711,2024,July,7,Q3
470,8/19/2024,CL-3336,Retail,Frontend Development,Kenya,Google Ads,Chika,3055,1833,1222,2024,August,8,Q3
475,10/7/2024,,,Seo Services,Uk,Cold Email,Ridwan,18248,10948.8,7299.2,2024,October,10,Q4
476,8/25/2024,CL-4340,Retail,Digital Marketing,Nigeria,Linkedin,Femi,8222,12347,-4125,2024,August,8,Q3
477,7/12/2025,CL-3004,Fintech,Website Optimization,Kenya,Instagram,Ridwan,21656,12993.6,8662.4,2025,July,7,Q3
478,1/1/2024,CL-2167,,Website Optimization,Ghana,Website,Chika,9486,5691.6,3794.4,2024,January,1,Q1
479,2/11/2025,CL-1478,Logistics,Frontend Development,Nigeria,Cold Email,Chika,4143,6209,-2066,2025,February,2,Q1
481,7/22/2024,CL-2115,Healthtech,Front-End Development,Uk,Linkedin,Zainab,9616,12452,-2836,2024,July,7,Q3
482,1/11/2025,CL-3154,,Digital Marketing,Uk,Google Ads,Femi,4917,7499,-2582,2025,January,1,Q1
485,12/29/2025,CL-4255,E-Commerce,,Ghana,Google Ads,Amaka,3802,2281.2,1520.8,2025,December,12,Q4
487,5/29/2025,CL-3288,Logistics,Graphic Design,Nigeria,Google Ads,Tosin,23582,10343,13239,2025,May,5,Q2
490,9/1/2025,CL-1848,Real Estate,Front-End Development,Ghana,Linkedin,Zainab,22448,13468.8,8979.2,2025,September,9,Q3
491,11/11/2025,CL-1233,,Digital Marketing,,Linkedin,Ridwan,20104,12062.4,8041.6,2025,November,11,Q4
492,12/13/2025,CL-4813,Retail,Backend Development,South Africa,Linkedin,Amaka,17153,13239,3914,2025,December,12,Q4
493,4/28/2024,CL-1067,E-Commerce,Graphic Design,Kenya,Instagram,Amaka,15865,8879,6986,2024,April,4,Q2
494,5/6/2024,CL-1864,Retail,Backend Development,Kenya,Referral,Femi,2342,1405.2,936.8,2024,May,5,Q2
495,11/28/2025,CL-1484,Real Estate,Website Optimization,Nigeria,Linkedin,Zainab,16196,6137,10059,2025,November,11,Q4
496,12/8/2024,CL-4100,Retail,Digital Marketing,Ghana,Instagram,Ridwan,18042,11707,6335,2024,December,12,Q4
497,10/5/2025,CL-2218,E-Commerce,Website Optimization,Nigeria,Instagram,Zainab,3193,1915.8,1277.2,2025,October,10,Q4
498,4/26/2024,CL-1210,Edtech,Website Optimization,Uk,Linkedin,Amaka,17244,10346.4,6897.6,2024,April,4,Q2
500,3/2/2024,CL-4819,Healthtech,Digital Marketing,Nigeria,Google Ads,Ridwan,14714,8828.4,5885.6,2024,March,3,Q1
501,9/12/2024,CL-2800,Healthtech,,Uk,Linkedin,Chika,17294,10376.4,6917.6,2024,September,9,Q3
503,9/25/2025,CL-3872,,Front-End Development,Ghana,Website,Ridwan,9764,5858.4,3905.6,2025,September,9,Q3
504,5/14/2024,CL-4171,Logistics,Digital Marketing,Usa,Cold Email,Amaka,24762,14857.2,9904.8,2024,May,5,Q2
506,10/21/2025,CL-1374,Real Estate,Digital Marketing,South Africa,,Chika,18804,11537,7267,2025,October,10,Q4
507,9/4/2025,CL-3678,E-Commerce,Digital Marketing,Nigeria,Referral,Femi,10178,13454,-3276,2025,September,9,Q3
509,12/30/2024,CL-2116,E-Commerce,Front-End Development,Nigeria,Linkedin,Femi,26436,3758,22678,2024,December,12,Q4
512,9/8/2025,CL-4653,Retail,Frontend Development,South Africa,Instagram,Amaka,5221,13928,-8707,2025,September,9,Q3
514,4/6/2024,CL-2669,Fintech,,Nigeria,Linkedin,Amaka,25876,4684,21192,2024,April,4,Q2
515,12/23/2025,CL-2406,Healthtech,Website Optimization,,Linkedin,Chika,9519,2883,6636,2025,December,12,Q4
516,11/7/2024,CL-4528,Logistics,,Uk,,Chika,11324,12715,-1391,2024,November,11,Q4
517,5/21/2024,CL-3166,Edtech,,Ghana,Google Ads,Femi,29798,3696,26102,2024,May,5,Q2
518,7/5/2025,CL-1004,Real Estate,Digital Marketing,Kenya,Linkedin,Zainab,3748,2773,975,2025,July,7,Q3
519,8/30/2024,CL-4966,,Backend Development,Nigeria,Website,Zainab,6002,14458,-8456,2024,August,8,Q3
524,12/15/2024,CL-2595,Edtech,Frontend Development,,,Ridwan,9967,748,9219,2024,December,12,Q4
526,9/17/2025,CL-4620,Logistics,Graphic Design,Uk,Cold Email,Amaka,20534,12320.4,8213.6,2025,September,9,Q3
527,6/29/2024,CL-1008,Logistics,Front-End Development,Usa,Cold Email,Chika,26710,9395,17315,2024,June,6,Q2
528,9/16/2024,CL-4878,Retail,Backend Development,Nigeria,Instagram,Ridwan,3458,9685,-6227,2024,September,9,Q3
529,1/26/2024,CL-1389,Logistics,Digital Marketing,South Africa,Instagram,Tosin,1533,1308,225,2024,January,1,Q1
530,5/27/2024,CL-4357,,Backend Development,Usa,Website,Tosin,16034,12221,3813,2024,May,5,Q2
531,1/26/2024,CL-2212,Retail,Front-End Development,Nigeria,Linkedin,,18579,11147.4,7431.6,2024,January,1,Q1
532,12/31/2025,CL-1021,Fintech,Graphic Design,Uk,Linkedin,Tosin,5194,13730,-8536,2025,December,12,Q4
533,3/17/2025,CL-1404,,Digital Marketing,Uk,Google Ads,Chika,9433,7891,1542,2025,March,3,Q1
534,5/1/2025,CL-2855,,Website Optimization,Nigeria,Linkedin,Zainab,14182,8509.2,5672.8,2025,May,5,Q2
535,9/3/2024,CL-3496,Retail,Website Optimization,Ghana,,Chika,22749,13649.4,9099.6,2024,September,9,Q3
536,7/17/2025,CL-2825,Retail,,,Google Ads,Femi,20659,5883,14776,2025,July,7,Q3
537,10/29/2025,CL-4050,,Website Optimization,Nigeria,Google Ads,Tosin,5687,3412.2,2274.8,2025,October,10,Q4
538,8/16/2025,CL-2332,Real Estate,Graphic Design,Kenya,Cold Email,Amaka,18082,9117,8965,2025,August,8,Q3
541,12/14/2024,CL-2964,E-Commerce,Digital Marketing,South Africa,Linkedin,Ridwan,12232,7738,4494,2024,December,12,Q4
542,4/5/2024,,,Seo Services,Ghana,Linkedin,Tosin,18411,6983,11428,2024,April,4,Q2
543,6/29/2024,CL-1524,,Website Optimization,Kenya,Cold Email,Femi,8629,5177.4,3451.6,2024,June,6,Q2
545,1/29/2025,CL-3841,Fintech,Front-End Development,Nigeria,Referral,,3317,5600,-2283,2025,January,1,Q1
548,8/15/2024,CL-2565,Real Estate,Website Optimization,Nigeria,Cold Email,Zainab,22562,14349,8213,2024,August,8,Q3
550,4/13/2025,CL-3532,,Front-End Development,Usa,Linkedin,Zainab,7728,4636.8,3091.2,2025,April,4,Q2
551,1/17/2024,CL-4970,Retail,Backend Development,Kenya,Cold Email,Ridwan,7212,13105,-5893,2024,January,1,Q1
552,8/10/2025,CL-1557,Edtech,Frontend Development,Ghana,Website,Ridwan,23064,13838.4,9225.6,2025,August,8,Q3
553,7/1/2025,CL-3709,E-Commerce,Front-End Development,Nigeria,Linkedin,Tosin,7776,2907,4869,2025,July,7,Q3
554,11/21/2025,CL-2392,Logistics,Seo Services,Usa,Referral,,3878,2326.8,1551.2,2025,November,11,Q4
555,11/28/2025,CL-1947,Retail,Website Optimization,Kenya,Linkedin,Ridwan,18450,5401,13049,2025,November,11,Q4
556,3/13/2025,CL-4852,Fintech,Website Optimization,,Instagram,Femi,9793,13606,-3813,2025,March,3,Q1
557,1/27/2024,CL-2818,Logistics,Website Optimization,South Africa,Instagram,Ridwan,6367,3820.2,2546.8,2024,January,1,Q1
558,9/25/2025,CL-3020,Fintech,Frontend Development,Ghana,Website,Chika,5176,6507,-1331,2025,September,9,Q3
559,8/18/2024,CL-3435,Real Estate,Graphic Design,Nigeria,Referral,Femi,11840,7696,4144,2024,August,8,Q3
560,8/19/2025,CL-2128,,Front-End Development,Kenya,,Chika,11103,6661.8,4441.2,2025,August,8,Q3
561,7/1/2024,CL-2047,E-Commerce,Digital Marketing,Nigeria,Instagram,Ridwan,18944,8186,10758,2024,July,7,Q3
562,8/17/2024,CL-3859,Real Estate,Website Optimization,Ghana,Website,Ridwan,16661,4723,11938,2024,August,8,Q3
564,10/13/2025,,Real Estate,,Uk,Cold Email,Chika,8869,8891,-22,2025,October,10,Q4
565,2/22/2024,CL-1464,Healthtech,Front-End Development,Kenya,,Amaka,16198,9718.8,6479.2,2024,February,2,Q1
567,6/13/2024,CL-3133,Logistics,Digital Marketing,Nigeria,Referral,Femi,4424,1281,3143,2024,June,6,Q2
569,10/13/2025,CL-1878,Real Estate,Frontend Development,Nigeria,Referral,Femi,11897,7138.2,4758.8,2025,October,10,Q4
570,12/7/2025,CL-2377,Real Estate,,Nigeria,Referral,Femi,1320,792,528,2025,December,12,Q4
571,7/19/2024,CL-2182,Edtech,Seo Services,Usa,Instagram,Ridwan,20911,2366,18545,2024,July,7,Q3
573,4/29/2025,CL-2913,E-Commerce,Backend Development,Nigeria,Cold Email,Amaka,1211,726.6,484.4,2025,April,4,Q2
575,10/8/2025,CL-1940,E-Commerce,Website Optimization,Nigeria,Linkedin,Amaka,1854,1112.4,741.6,2025,October,10,Q4
577,1/3/2024,CL-1656,E-Commerce,Seo Services,Nigeria,Instagram,Zainab,11341,818,10523,2024,January,1,Q1
578,1/25/2025,CL-2412,E-Commerce,Digital Marketing,Ghana,Website,Zainab,20354,12212.4,8141.6,2025,January,1,Q1
580,9/14/2025,CL-4705,Healthtech,Digital Marketing,Nigeria,Google Ads,Chika,6953,8099,-1146,2025,September,9,Q3
581,5/18/2025,CL-2046,Edtech,Front-End Development,,Cold Email,Ridwan,11525,14164,-2639,2025,May,5,Q2
582,11/10/2024,CL-2959,Fintech,Backend Development,South Africa,Linkedin,Tosin,18667,11200.2,7466.8,2024,November,11,Q4
583,4/7/2024,CL-1749,E-Commerce,Website Optimization,Ghana,Cold Email,Chika,16732,10039.2,6692.8,2024,April,4,Q2
586,1/13/2025,CL-1296,Healthtech,,Nigeria,,Zainab,3523,7633,-4110,2025,January,1,Q1
587,9/21/2024,CL-3107,Real Estate,Digital Marketing,Nigeria,Instagram,Chika,28353,870,27483,2024,September,9,Q3
590,1/7/2025,CL-1644,Healthtech,Graphic Design,Ghana,Instagram,Zainab,16490,9948,6542,2025,January,1,Q1
591,7/11/2024,CL-2190,,,Nigeria,Linkedin,Tosin,16301,14713,1588,2024,July,7,Q3
592,4/19/2025,CL-2801,,Website Optimization,South Africa,,Amaka,24875,14925,9950,2025,April,4,Q2
593,7/29/2024,CL-4510,Fintech,,Ghana,Cold Email,Femi,5594,3356.4,2237.6,2024,July,7,Q3
595,12/21/2024,CL-4668,,Seo Services,Uk,Cold Email,Amaka,23171,13902.6,9268.4,2024,December,12,Q4
